BMGT364 1 0 0501 54 07659 |J. Armstrong|
BMGT364 0 15 0601 54 07660 |J. Armstrong|
BMGT364 3 0 0701 54 07661 |S. Edinger|
BMGT364H 0 13 0101 31 07671 |M. Wellman|
BMGT364N 10 0 0301 10 07681 |K. Wouters|
BMGT367 15 0 0101 103 07701 |R. Raybits|
BMGT367 11 0 0201 103 07702 |S. Chong|
BMGT370 0 5 0101 40 07727 |L. Gardner|
BMGT370 0 11 0201 40 07728 |L. Gardner|
BMGT372 0 3 0101 40 07740 |R. Hutchins|
BMGT372 0 0 0201 40 07741 |H. Turner|
BMGT372 0 0 0301 40 07742 |J. Miller|
BMGT372 1 0 0401 40 07743 |J. Miller|
BMGT372 0 5 0501 40 07744 |J. Miller|
BMGT380 0 10 0101 54 07755 |B. Leete|
BMGT380 2 0 0201 45 07756 |B. Leete|
BMGT380 0 16 0301 54 07757 |R. Daniels|
BMGT380 6 0 0401 54 07758 |T. Anenson|
BMGT380 9 0 0501 54 07759 |T. Anenson|
BMGT380 6 0 0601 54 07760 |T. Anenson|
BMGT380H 0 17 0101 31 07770 |W. McClenahan|
BMGT380N 3 0 0201 9 07780 |B. Leete|
BMGT381 0 4 0101 54 07790 |W. McClenahan|
BMGT385 0 0 0101 40 07801 |K. Ruhi|
BMGT385 4 0 0201 40 07802 |K. Ruhi|
BMGT390H 0 21 0101 36 07812 |J. Suarez|
BMGT392 0 19 0101 36 07826 |V. Jain|
BMGT392 3 0 0201 36 07827 |V. Jain|
BMGT402 0 0 0101 27 08005 |L. Raschid|
BMGT402 0 10 0201 31 08006 |C. Anderson|
BMGT403 8 0 0101 36 08016 |H. Ibrahim|
BMGT403 0 22 0201 36 08017 |H. Ibrahim|
BMGT405 0 9 0101 32 08026 |D. Riley|
BMGT407 3 0 0101 31 08036 |H. Ibrahim|
BMGT407 4 0 0201 31 08037 |H. Ibrahim|
BMGT407 0 16 0301 31 08038 |H. Ibrahim|
BMGT410 3 0 0101 40 08047 |G. Bulmash|
BMGT411 12 0 0101 36 08059 |S. Loeb|
BMGT411 0 0 0201 36 08060 |J. Staihar|
BMGT411 0 8 0301 36 08061 |J. Staihar|
BMGT411 0 15 0401 36 08062 |J. Lager|
BMGT417 20 0 0101 36 08072 |E. Cantor|
BMGT422 6 0 0101 36 08084 |J. McKinney|
BMGT422 4 0 0201 36 08085 |J. McKinney|
BMGT422 0 4 0301 36 08086 |J. McKinney|
BMGT423 10 0 0101 36 08096 |S. Rose|
BMGT423 17 0 0201 36 08097 |S. Rose|
BMGT423 9 0 0301 36 08098 |S. Rose|
BMGT424 0 11 0101 24 08110 |G. Bulmash|
BMGT424 0 0 0201 24 08111 |G. Bulmash|
BMGT430 0 2 0101 36 08121 |K. Ruhi|
BMGT434 1 0 0101 36 08131 |D. Riley|
BMGT440 1 0 0101 36 08142 |D. Kass|
BMGT440 2 0 0201 31 08143 |D. Kass|
BMGT440 3 0 0301 36 08144 |D. Kass|
BMGT440 2 0 0401 36 08145 |D. Kass|
BMGT443 2 0 0101 36 08165 |J. Perfetti|
BMGT443 1 0 0201 36 08166 |J. Perfetti|
BMGT443 0 10 0301 36 08167 |J. Perfetti|
BMGT443 0 3 0401 36 08168 |J. Perfetti|
BMGT444 28 0 0101 45 08178 |D. Madan|
BMGT445 0 19 0101 40 08188 |E. Cohen-Cole|
BMGT445 1 0 0201 40 08189 |E. Cohen-Cole|
BMGT445 1 0 0301 40 08190 |E. Cohen-Cole|
BMGT446 0 11 0101 36 08214 |M. Lee|
BMGT446 3 0 0201 36 08215 |M. Lee|
BMGT446 2 0 0301 36 08216 |A. Sinha|
BMGT446 0 0 0401 36 08217 |A. Sinha|
BMGT450 2 0 0101 31 08270 |A. Pocheptsova|
BMGT450 0 0 0201 31 08271 |A. Pocheptsova|
BMGT451 4 0 0101 28 08296 |M. Harms|
BMGT451 0 8 0201 28 08297 |R. Ferraro|
BMGT451 6 0 0301 28 08298 |R. Ferraro|
BMGT452 2 0 0101 28 08309 |D. Whitney|
BMGT452 0 11 0201 28 08310 |Q. Li|
BMGT452 9 0 0301 28 08311 |J. Healey|
BMGT454 6 0 0101 31 08322 |S. Bensimon|
BMGT454 0 0 0201 31 08323 |S. Bensimon|
BMGT457 0 0 0101 42 08344 |W. Moe|
BMGT457 3 0 0201 42 08345 |R. Rust|
BMGT457 1 0 0301 42 08346 |R. Rust|
BMGT461 15 0 0101 18 08386 |J. Aberman|
BMGT461N 29 0 0101 18 08396 |J. Aberman|
BMGT463 2 0 0101 40 08406 |G. Langa|
BMGT466 1 0 0101 36 08417 |M. Wellman|
BMGT472 6 0 0101 38 08437 |P. Evers|
BMGT475 22 0 0101 22 08447 |R. Britto|
BMGT476 6 0 0101 21 08457 |W. Cho|
BMGT476 6 0 0201 21 08458 |W. Cho|
BMGT476 0 5 0301 21 08459 |Y. Dong|
BMGT477 1 0 0101 40 08479 |G. Cohen|
BMGT477 10 0 0201 40 08480 |G. Cohen|
BMGT484 1 0 0101 36 08490 |M. Harms|
BMGT484 12 0 0201 36 08491 |M. Trusov|
BMGT484 5 0 0301 36 08492 |M. Trusov|
BMGT485 6 0 0101 40 08502 |H. Ibrahim|
BMGT485 1 0 0201 40 08503 |B. Corwin|
BMGT486 8 0 0101 31 08513 |J. Suarez|
BMGT494H 0 22 0101 22 08553 |C. Olson|
BMGT495 0 0 0101 33 08568 |D. Searcy|
BMGT495 0 0 0201 33 08569 |W. Knight|
BMGT495 0 0 0301 33 08570 |B. Jin|
BMGT495 0 3 0401 33 08571 |M. Moeen|
BMGT495 3 0 0501 33 08572 |W. Knight|
BMGT495 3 0 0601 33 08573 |W. Knight|
BMGT495 2 0 0701 33 08574 |J. Aberman|
BMGT495 0 0 0801 33 08575 |J. Aberman|
BMGT495 11 0 0901 33 08576 |Y. Azizullah|
BMGT495 0 0 1001 33 08577 |G. Langa|
BMGT495 0 1 1101 33 08578 |M. Lawless|
BMGT495 5 0 1201 33 08579 |R. Reger|
BMGT495 0 0 1301 33 08580 |R. Reger|
BMGT495 13 0 1401 33 08581 |J. Spina|
BMGT495 0 6 1501 33 08582 |Q. Li|
BMGT495H 0 10 0101 28 08603 |M. Lawless|
BMGT821 0 9 0101 12 08723 |L. Gordon|
BMGT831 0 3 0101 20 08959 |B. Golden|
BMGT843 0 4 0101 12 08969 |M. Loewenstein|
BMGT866 0 8 0101 12 08971 |M. Pearsall|
BMGT881 0 1 0101 12 08979 |W. Jank|
BSCI103M 0 5 0101 5 09347 |M. Raupp|
BSCI105 0 0 5110 22 09359 |J. Nelson|
BSCI105 0 0 5112 22 09401 |J. Nelson|
BSCI105 0 0 5120 22 09402 |J. Nelson|
BSCI105 0 0 5121 22 09360 |J. Nelson|
BSCI105 0 0 5122 22 09403 |J. Nelson|
BSCI105 2 0 5136 22 09361 |J. Nelson|
BSCI105 0 0 5160 22 09362 |J. Nelson|
BSCI105 0 0 5162 22 09404 |J. Nelson|
BSCI105 0 0 5167 22 09364 |J. Nelson|
BSCI105 0 0 5211 22 09365 |A. Simon|
BSCI105 0 0 5213 22 09366 |A. Simon|
BSCI105 0 0 5223 22 09369 |A. Simon|
BSCI105 0 0 5232 22 09370 |A. Simon|
BSCI105 0 0 5233 22 09371 |A. Simon|
BSCI105 0 0 5237 22 09372 |A. Simon|
BSCI105 0 0 5246 22 09374 |A. Simon|
BSCI105 0 6 5247 22 09375 |A. Simon|
BSCI105 0 0 5252 22 09376 |A. Simon|
BSCI105 0 0 5253 22 09377 |A. Simon|
BSCI105 0 0 5255 22 09378 |A. Simon|
BSCI105 0 0 5263 22 09379 |A. Simon|
BSCI105 2 0 5315 22 09380 |P. Shields|
BSCI105 3 0 5325 22 09381 |P. Shields|
BSCI105 2 0 5326 22 09382 |P. Shields|
BSCI105 0 7 5341 22 09384 |P. Shields|
BSCI105 0 10 5342 22 09385 |P. Shields|
BSCI105 0 0 5351 22 09386 |P. Shields|
BSCI105 0 0 5354 22 09387 |P. Shields|
BSCI105 0 0 5361 22 09388 |P. Shields|
BSCI105 1 0 5366 22 09390 |P. Shields|
BSCI105 0 0 5372 22 09391 |P. Shields|
BSCI105 0 0 5416 22 09392 |R. Compton|
BSCI105 0 0 5427 22 09394 |R. Compton|
BSCI105 0 3 5444 22 09395 |R. Compton|
BSCI105 0 0 5450 22 09396 |R. Compton|
BSCI105 0 0 5473 22 09398 |R. Compton|
BSCI105 0 8 5480 22 09399 |R. Compton|
BSCI105 0 15 5481 22 09400 |R. Compton|
BSCI105M 0 0 5191 5 09410 |J. Nelson|
BSCI105M 0 4 5292 5 09411 |A. Simon|
BSCI105M 0 4 5393 5 09412 |P. Shields|
BSCI105M 0 4 5494 5 09413 |R. Compton|
BSCI105S 0 1 5230 22 09424 |A. Simon|
BSCI105S 0 2 5371 22 09425 |P. Shields|
BSCI106 1 0 6114 23 09448 |M. Shofner|
BSCI106 0 0 6124 23 09471 |M. Shofner|
BSCI106 0 0 6126 23 09449 |M. Shofner|
BSCI106 2 0 6135 23 09450 |M. Shofner|
BSCI106 3 0 6136 23 09451 |M. Shofner|
BSCI106 0 4 6141 23 09452 |M. Shofner|
BSCI106 0 0 6142 23 09453 |M. Shofner|
BSCI106 0 0 6143 23 09454 |M. Shofner|
BSCI106 0 0 6144 23 09455 |M. Shofner|
BSCI106 0 0 6211 23 09456 |G. Borgia|
BSCI106 0 0 6215 23 09457 |G. Borgia|
BSCI106 0 9 6216 23 09474 |G. Borgia|
BSCI106 0 10 6221 23 09458 |G. Borgia|
BSCI106 0 1 6225 23 09459 |G. Borgia|
BSCI106 0 0 6228 23 09461 |G. Borgia|
BSCI106 0 1 6232 23 09463 |G. Borgia|
BSCI106 0 0 6233 23 09464 |G. Borgia|
BSCI106 0 2 6238 23 09469 |G. Borgia|
BSCI106 0 2 6246 23 09466 |G. Borgia|
BSCI106 0 2 6247 23 09467 |G. Borgia|
BSCI106M 0 3 6140 3 09489 |M. Shofner|
BSCI106M 0 3 6240 3 09490 |G. Borgia|
BSCI120 0 17 0101 24 09500 |E. Armstrong|
BSCI120 0 5 0102 24 09501 |E. Armstrong|
BSCI120 0 21 0103 24 09502 |E. Armstrong|
BSCI120 0 15 0104 24 09503 |E. Armstrong|
BSCI120 0 4 0105 24 09504 |E. Armstrong|
BSCI124 19 0 1001 200 09514 |E. Moctezuma|
BSCI125 2 0 1104 24 09527 |E. Moctezuma|
BSCI125 4 0 1106 24 09529 |E. Moctezuma|
BSCI125 2 0 1108 24 09531 |E. Moctezuma|
BSCI125 3 0 1110 24 09533 |E. Moctezuma|
BSCI125 0 0 1112 24 09535 |E. Moctezuma|
BSCI125 4 0 1114 24 09537 |E. Moctezuma|
BSCI125 6 0 1116 24 09539 |E. Moctezuma|
BSCI125 0 0 1118 24 09541 |E. Moctezuma|
BSCI201 1 0 0101 24 09552 |J. Opoku-Edusei|
BSCI201 9 0 0102 24 09553 |J. Opoku-Edusei|
BSCI201 5 0 0103 24 09554 |J. Opoku-Edusei|
BSCI201 6 0 0104 24 09555 |J. Opoku-Edusei|
BSCI201 7 0 0105 24 09556 |J. Opoku-Edusei|
BSCI201 8 0 0106 24 09557 |J. Opoku-Edusei|
BSCI202 0 3 0101 24 09573 |T. O'Brien|
BSCI202 1 0 0102 24 09574 |T. O'Brien|
BSCI202 0 0 0103 24 09575 |T. O'Brien|
BSCI202 0 0 0104 24 09576 |T. O'Brien|
BSCI202 0 0 0105 24 09577 |T. O'Brien|
BSCI202 3 0 0106 24 09578 |T. O'Brien|
BSCI202 3 0 0107 24 09579 |T. O'Brien|
BSCI202 0 5 0108 24 09580 |T. O'Brien|
BSCI202 0 1 0109 24 09581 |T. O'Brien|
BSCI202 2 0 0110 24 09582 |T. O'Brien|
BSCI202 0 0 0111 24 09583 |T. O'Brien|
BSCI202 0 0 0112 24 09584 |T. O'Brien|
BSCI202 0 0 0113 24 09585 |T. O'Brien|
BSCI202 0 0 0114 24 09586 |T. O'Brien|
BSCI202 0 0 0116 24 09587 |T. O'Brien|
BSCI202 0 1 0117 24 09588 |T. O'Brien|
BSCI202 0 3 0118 24 09589 |T. O'Brien|
BSCI202 0 0 0120 24 09591 |T. O'Brien|
BSCI202 1 0 0121 24 09592 |T. O'Brien|
BSCI202 0 0 0122 24 09593 |T. O'Brien|
BSCI202 0 1 0123 24 09594 |T. O'Brien|
BSCI207 3 0 0101 80 09600 |T. Cooke and J. Jensen|
BSCI207 0 0 0102 74 09601 |T. Cooke and J. Jensen|
BSCI207 0 0 0201 205 09602 |W. Higgins and B. Kent|
BSCI222 0 1 7106 22 09613 |D. Straney|
BSCI222 1 0 7108 22 09614 |D. Straney|
BSCI222 2 0 7110 22 09615 |D. Straney|
BSCI222 0 0 7112 22 09616 |D. Straney|
BSCI222 3 0 7114 22 09617 |D. Straney|
BSCI222 3 0 7116 22 09618 |D. Straney|
BSCI222 1 0 7118 22 09619 |D. Straney|
BSCI222 0 0 7120 22 09620 |D. Straney|
BSCI222 1 0 7124 22 09621 |D. Straney|
BSCI222 0 14 7125 22 09633 |D. Straney|
BSCI222 1 0 7126 22 09622 |D. Straney|
BSCI222 1 0 7130 22 09623 |D. Straney|
BSCI222 1 0 7210 22 09624 |R. StLeger|
BSCI222 0 0 7212 22 09625 |R. StLeger|
BSCI222 0 0 7214 22 09626 |R. StLeger|
BSCI222 0 0 7216 22 09627 |R. StLeger|
BSCI222 0 0 7218 22 09628 |R. StLeger|
BSCI222 0 0 7220 22 09629 |R. StLeger|
BSCI222 0 0 7222 22 09630 |R. StLeger|
BSCI222 2 0 7224 22 09631 |R. StLeger|
BSCI222 0 0 7226 22 09632 |R. StLeger|
BSCI223 0 0 1021 20 09642 |D. Stein|
BSCI223 0 0 1026 20 09643 |D. Stein|
BSCI223 1 0 1101 20 09644 |D. Stein|
BSCI223 1 0 1105 20 09645 |D. Stein|
BSCI223 1 0 1106 20 09656 |D. Stein|
BSCI223 2 0 1126 20 09646 |D. Stein|
BSCI223 0 0 1201 20 09647 |D. Stein|
BSCI223 0 0 1206 20 09648 |D. Stein|
BSCI223 0 0 1221 20 09649 |D. Stein|
BSCI223 0 0 1226 20 09650 |D. Stein|
BSCI223 0 0 1301 20 09651 |D. Stein|
BSCI223 0 1 1306 20 09652 |D. Stein|
BSCI223 0 0 1311 20 09653 |D. Stein|
BSCI223H 1 0 0101 20 09663 |R. Stewart and A. Smith|
BSCI258 0 34 8005 50 09673 |R. Compton|
BSCI283 0 8 1025 20 09863 |R. Stewart and A. Smith|
BSCI283 0 7 1125 20 09864 |R. Stewart and A. Smith|
BSCI283 0 15 1205 20 09865 |R. Stewart and A. Smith|
BSCI289 0 5 1110 5 09944 STAFF
BSCI329 0 4 1150 5 09956 |W. Higgins|
BSCI330 2 0 0101 24 09969 |R. Payne|
BSCI330 5 0 0102 24 09970 |R. Payne|
BSCI330 5 0 0103 24 09971 |R. Payne|
BSCI330 3 0 0104 24 09972 |R. Payne|
BSCI330 6 0 0105 24 09973 |R. Payne|
BSCI330 2 0 0106 24 09974 |R. Payne|
BSCI330 8 0 0107 24 09975 |R. Payne|
BSCI330 2 0 0108 24 09976 |R. Payne|
BSCI330 7 0 0109 24 09977 |R. Payne|
BSCI330 3 0 0110 24 09978 |R. Payne|
BSCI330 6 0 0111 24 09979 |R. Payne|
BSCI330 0 0 1101 24 09980 |H. Sze and J. Kwak|
BSCI330 0 0 1102 24 09981 |H. Sze and J. Kwak|
BSCI330 1 0 1103 24 09982 |H. Sze and J. Kwak|
BSCI330 0 0 1104 24 09983 |H. Sze and J. Kwak|
BSCI330 0 0 1106 24 09985 |H. Sze and J. Kwak|
BSCI330 0 0 1107 24 09986 |H. Sze and J. Kwak|
BSCI330 3 0 1108 24 09987 |H. Sze and J. Kwak|
BSCI330 0 1 1109 24 09988 |H. Sze and J. Kwak|
BSCI334 4 0 0101 75 09999 |K. Thompson|
BSCI335 2 0 0101 20 10009 |K. Thompson|
BSCI335 5 0 0102 20 10010 |K. Thompson|
BSCI337 0 0 0101 18 10020 |J. Wang|
BSCI337 1 0 0102 18 10021 |J. Wang|
BSCI361 6 0 0101 24 10228 |I. Forseth|
BSCI361 5 0 0102 24 10229 |I. Forseth|
BSCI361 6 0 0103 24 10230 |I. Forseth|
BSCI363 9 0 0101 92 10240 |A. Villamagna|
BSCI370 13 0 0101 49 10250 |C. Castillo-Davis|
BSCI378H 0 10 0101 18 10260 |B. Quimby|
BSCI398H 0 20 1000 35 10408 |M. Reaka|
BSCI410 7 0 0101 60 10539 |Z. Liu|
BSCI410 0 0 0201 60 10540 |L. Pick|
BSCI412 0 0 0101 18 10551 |V. Lee|
BSCI412 0 3 0103 18 10552 |V. Lee|
BSCI416 6 0 0101 40 10582 |B. Quimby|
BSCI416 3 0 0102 40 10583 |B. Quimby|
BSCI417 8 0 0101 30 10593 |K. McIver|
BSCI420 0 1 0101 47 10603 |S. Wolniak|
BSCI421 0 11 0101 22 10613 |S. Wolniak and B. Parent|
BSCI421 0 3 0102 22 10614 |S. Wolniak and B. Parent|
BSCI422 1 0 0101 25 10626 |K. Frauwirth and D. Mosser|
BSCI422 1 0 0103 25 10628 |K. Frauwirth and D. Mosser|
BSCI422 5 0 0104 25 10629 |K. Frauwirth and D. Mosser|
BSCI423 0 0 0101 20 10640 |W. Song|
BSCI423 0 0 0103 20 10642 |W. Song|
BSCI430 0 2 0101 70 10652 |A. Allen|
BSCI433 7 0 0101 100 10662 |I. Ades|
BSCI437 0 0 0101 80 10672 |B. Fredericksen|
BSCI440 0 0 2201 30 10683 |R. Araneda|
BSCI440 0 0 2202 30 10684 |R. Araneda|
BSCI440 0 0 2203 30 10685 |R. Araneda|
BSCI440 0 0 2204 30 10686 |R. Araneda|
BSCI440 0 0 2205 30 10687 |R. Araneda|
BSCI440 0 1 2206 30 10688 |R. Araneda|
BSCI441 1 0 0101 20 10698 |W. Higgins|
BSCI441 0 0 0104 20 10701 |W. Higgins|
BSCI441 0 2 0106 20 10703 |W. Higgins|
BSCI446 17 0 0101 60 10704 |C. Carr|
BSCI447 0 3 0101 50 10713 |M. Ma|
BSCI453 13 0 0101 60 10723 |P. Kanold|
BSCI462 1 0 0101 30 10733 |M. Dudash|
BSCI473 4 0 0101 40 10743 |M. Reaka|
BSOS182 0 2 0101 26 10793 |S. Briggs|
BSOS182 0 3 0201 26 10794 |S. Briggs|
BSOS182 0 20 0301 20 10795 STAFF
BSOS182 0 11 0401 20 10796 STAFF
BSOS302 0 2 0101 30 10826 |S. Briggs|
BSOS302 0 14 0201 30 10827 |S. Briggs|
BSOS302 0 11 0301 30 10828 |S. Briggs|
BSOS309 0 3 0101 5 10838 |S. Briggs|
BSOS309 0 10 0201 10 10839 |S. Briggs|
BSOS331 0 6 0101 30 10849 |B. Sheppard|
BSOS608 0 1 0101 15 10996 |M. Adamshick|
BSOS611 0 1 0101 15 11006 |J. Campbell|
BSOS613 0 10 0101 15 11016 |J. Thomas|
BUFN760 0 0 0101 50 11442 |S. Kroncke|
BUFN761 0 10 0101 31 11453 |C. Rossi|
BUFN766 0 7 0101 31 11497 |M. Taranto|
BUFN773 0 4 0101 35 11529 |A. Kyle|
BUMK715 11 0 0101 40 11695 |R. Ferraro|
BUMK757 18 0 0101 40 11728 |G. Biehal|
BUMO725 0 3 0101 35 11869 |K. Bartol|
BUMO756 0 10 0101 36 11900 |O. Schlake|
BUSI611 0 0 0101 0 12025 |S. Cheng|
BUSI611 0 0 0201 0 12026 |S. Cheng|
BUSI611 0 0 0301 0 12027 |S. Cheng|
BUSI621 0 11 0101 42 12042 |R. Agarwal|
BUSI621 0 2 0201 43 12043 |A. Gopal|
BUSI622 0 7 0101 44 12057 |I. Hann|
BUSI622 0 0 0201 44 12058 |I. Hann|
BUSI634 0 0 0101 0 12083 |G. Hegde|
BUSI634 0 0 0201 0 12084 |G. Hegde|
BUSI634 0 0 0301 0 12085 |G. Hegde|
BUSI647 0 12 0101 35 12099 |G. Phillips|
BUSI660 0 0 0101 0 12128 |B. Hallen|
BUSI660 0 0 0201 0 12129 |B. Hallen|
BUSI660 0 0 0301 0 12130 |B. Hallen|
BUSI683 0 0 0101 0 12227 |C. Dezso|
BUSI683 0 0 0201 0 12228 |C. Dezso|
BUSI683 0 0 0301 0 12229 |C. Dezso|
BUSI690 0 0 0101 0 12239 |D. Waguespack|
BUSI690 0 0 0201 0 12240 |P. Prochno|
BUSI690 0 0 0301 0 12241 |D. Waguespack|
BUSI785 6 0 0101 35 12488 |B. Corwin|
CCJS100H 6 0 0101 25 13090 |A. Gaston|
CCJS200 0 1 0101 27 13139 |D. Mazeika|
CCJS200 0 0 0102 27 13140 |D. Mazeika|
CCJS200 1 0 0103 27 13141 |D. Mazeika|
CCJS200 0 10 0104 27 13142 |D. Mazeika|
CCJS200 0 0 0105 27 13143 |D. Mazeika|
CCJS200 0 11 0106 27 13144 |D. Mazeika|
CCJS230 0 88 0101 155 13154 |C. Fisher|
CCJS230 0 73 0201 175 13155 |R. Hamill|
CCJS234 0 133 0101 150 13165 |D. Salem|
CCJS300 0 32 0101 54 13185 |L. Brooks|
CCJS300 0 0 0201 54 13186 |L. Brooks|
CCJS300 3 0 0301 54 13187 |A. Lehman|
CCJS300 3 0 0401 54 13188 |A. Lehman|
CCJS320 0 0 0101 45 13198 |T. Mauriello|
CCJS320 0 1 0201 45 13199 |T. Mauriello|
CCJS330 3 0 0101 50 13209 |M. Fleming|
CCJS331 4 0 0101 80 13220 |A. Zumbrun|
CCJS331 0 59 0201 75 13221 |D. Salem|
CCJS332 0 38 0101 75 13231 |N. Jackson|
CCJS340 0 98 0101 200 13241 |L. Brooks|
CCJS340 0 13 0201 150 13242 |J. Foust|
CCJS350 6 0 0101 150 13252 |J. Horner|
CCJS350 0 87 0201 154 13253 |C. Roberts White|
CCJS352 14 0 0101 180 13264 |A. Gaston|
CCJS352 0 141 0102 180 13265 |C. Roberts White|
CCJS370 12 0 0101 50 13279 |C. Roberts White|
CCJS389H 0 3 0101 14 13326 |J. McGloin|
CCJS400 9 0 0101 65 13383 |A. Zumbrun|
CCJS444 0 73 0101 100 13393 |S. Malm|
CCJS451 0 3 0101 90 13403 |L. Garnier|
CCJS452 20 0 0101 90 13415 |A. Gaston|
CCJS452 0 0 0201 54 13416 |S. Flower|
CCJS453 0 73 0101 100 13426 |M. Rorie|
CCJS454 0 50 0101 72 13436 |S. Boonstoppel|
CCJS610 0 18 0101 23 13587 |T. Thornberry|
CCJS621 0 14 0101 25 13597 |L. Dugan|
CCJS651 0 31 0101 45 13607 |S. Simpson|
CCJS654 0 10 0101 15 13627 |R. Paternoster|
CCJS711 0 15 0101 20 13677 |L. Sherman|
CHBE101 1 0 0101 70 13759 |W. Weigand|
CHEM131 0 0 1115 35 13818 |A. Mignerey|
CHEM131 0 2 1116 35 13819 |A. Mignerey|
CHEM131 0 3 1118 35 13820 |A. Mignerey|
CHEM131 0 9 1135 35 13821 |A. Mignerey|
CHEM131 0 23 1136 35 13822 |A. Mignerey|
CHEM131 0 21 1138 35 13823 |A. Mignerey|
CHEM131 0 0 1214 35 13824 |L. Friedman|
CHEM131 0 0 1215 35 13825 |L. Friedman|
CHEM131 0 0 1218 35 13826 |L. Friedman|
CHEM131 0 0 1234 35 13827 |L. Friedman|
CHEM131 0 0 1235 35 13828 |L. Friedman|
CHEM131 0 0 1238 35 13829 |L. Friedman|
CHEM131 0 0 1314 35 13830 |J. Ondov|
CHEM131 1 0 1315 35 13831 |J. Ondov|
CHEM131 1 0 1317 35 13832 |J. Ondov|
CHEM131 0 6 1334 35 13833 |J. Ondov|
CHEM131 0 0 1335 35 13834 |J. Ondov|
CHEM131 0 5 1337 35 13835 |J. Ondov|
CHEM132 0 0 1121 24 13845 |M. Jones|
CHEM132 0 0 1131 24 13847 |M. Jones|
CHEM132 0 0 1132 24 13848 |M. Jones|
CHEM132 0 0 1133 24 13849 |M. Jones|
CHEM132 0 0 1211 24 13850 |M. Jones|
CHEM132 1 0 1231 24 13851 |M. Jones|
CHEM132 1 0 1232 24 13852 |M. Jones|
CHEM132 1 0 1233 24 13853 |M. Jones|
CHEM132 0 0 1321 24 13854 |M. Jones|
CHEM132 0 0 1322 24 13855 |M. Jones|
CHEM132 0 0 1331 24 13857 |M. Jones|
CHEM132 0 0 1333 24 13858 |M. Jones|
CHEM132 0 0 1334 24 13859 |M. Jones|
CHEM132 0 13 1341 24 13873 |M. Jones|
CHEM132 0 0 1342 24 13860 |M. Jones|
CHEM132 0 0 1412 24 13862 |M. Jones|
CHEM132 0 0 1431 24 13863 |M. Jones|
CHEM132 0 0 1521 24 13865 |M. Jones|
CHEM132 0 0 1522 24 13866 |M. Jones|
CHEM132 0 0 1523 24 13867 |M. Jones|
CHEM132 0 0 1531 24 13868 |M. Jones|
CHEM132 0 0 1532 24 13869 |M. Jones|
CHEM132 0 6 1533 24 13870 |M. Jones|
CHEM135 0 2 3125 30 13891 |B. Dixon|
CHEM135 0 1 3127 30 13892 |B. Dixon|
CHEM135 0 0 3128 30 13893 |B. Dixon|
CHEM135 0 2 3145 30 13894 |B. Dixon|
CHEM135 0 2 3147 30 13895 |B. Dixon|
CHEM135 0 0 3148 30 13896 |B. Dixon|
CHEM135 0 1 3225 30 13897 |D. Steffek|
CHEM135 0 1 3227 30 13898 |D. Steffek|
CHEM135 0 5 3228 30 13899 |D. Steffek|
CHEM135 0 2 3245 30 13900 |D. Steffek|
CHEM135 0 7 3247 30 13901 |D. Steffek|
CHEM135 0 5 3248 30 13902 |D. Steffek|
CHEM136 1 0 3131 24 13912 |N. White|
CHEM136 0 12 3231 24 13913 |N. White|
CHEM231 0 0 5221 45 13932 |B. Dixon|
CHEM231 2 0 5222 45 13933 |B. Dixon|
CHEM231 1 0 5225 45 13934 |B. Dixon|
CHEM231 0 0 5241 45 13935 |B. Dixon|
CHEM231 0 0 5242 45 13936 |B. Dixon|
CHEM231 1 0 5245 45 13937 |B. Dixon|
CHEM231 0 0 5322 45 13938 |F. Khachik|
CHEM231 0 0 5325 45 13939 |F. Khachik|
CHEM231 0 0 5328 45 13940 |F. Khachik|
CHEM231 0 3 5342 45 13941 |F. Khachik|
CHEM231 0 0 5345 45 13942 |F. Khachik|
CHEM231 0 0 5348 45 13943 |F. Khachik|
CHEM231 0 0 5425 45 13944 |H. Ammon|
CHEM231 0 0 5427 45 13945 |H. Ammon|
CHEM231 0 0 5428 45 13946 |H. Ammon|
CHEM231 0 3 5445 45 13947 |H. Ammon|
CHEM231 0 1 5447 45 13948 |H. Ammon|
CHEM231 0 0 5448 45 13949 |H. Ammon|
CHEM232 0 0 5121 18 13959 |M. Jones|
CHEM232 0 0 5122 18 13960 |M. Jones|
CHEM232 2 0 5131 18 13961 |M. Jones|
CHEM232 2 0 5132 18 13962 |M. Jones|
CHEM232 2 0 5135 18 13964 |M. Jones|
CHEM232 0 0 5141 18 13965 |M. Jones|
CHEM232 0 0 5142 18 13966 |M. Jones|
CHEM232 0 0 5143 18 13967 |M. Jones|
CHEM232 1 0 5221 18 13968 |M. Jones|
CHEM232 1 0 5222 18 13969 |M. Jones|
CHEM232 1 0 5223 18 13970 |M. Jones|
CHEM232 1 0 5224 18 13971 |M. Jones|
CHEM232 1 0 5231 18 13972 |M. Jones|
CHEM232 0 0 5233 18 13974 |M. Jones|
CHEM232 0 0 5234 18 13975 |M. Jones|
CHEM232 0 0 5235 18 13976 |M. Jones|
CHEM232 0 0 5241 18 13977 |M. Jones|
CHEM232 0 0 5243 18 13979 |M. Jones|
CHEM232 0 0 5311 18 13980 |M. Jones|
CHEM232 0 0 5321 11 13981 |M. Jones|
CHEM232 0 1 5322 18 13982 |M. Jones|
CHEM232 0 0 5323 18 13983 |M. Jones|
CHEM232 0 0 5324 18 13984 |M. Jones|
